flex-shrink-0 href,el-image__inner src,text-xl,text-xl,flex href,ml-1,flex-shrink-0 src,text-xs,ml-2,mt-2,text-xs 2,text-xs href,text-xs 3,text-xs href 2,text-xs 4,text-xs href 3
and-gpt,168265024240635234.jpg,Jellow,杰洛,https://codefuture.top/,31，3 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAb1BMVEXeKQ/eJg7hOw3dIw/gMA3/3gDfKg7gMw3gLA7iPwzjRwvpawj/4gDdIA7gOA3tfwfzogX3tQPlUwvkTQvnWgrrdgjxlwX4uQL8zgH+2QD90wDrcgfwkAbvhwb0qAT6xAL7ygHoZAv4vwP1rAPnZAi5d1rFAAABAUlEQVRIx+zSy3KDMAwF0Ot3DAbbvCG8kvT/v7HMJNDpzoZNFz0brSSNNBd/0k1RXEDrcSLxS/O9h9fGV7EDpB4Z3rQd7xki8XTl+GA8IfKGKLkbUoYdga4SHdxLKS2G3qmt8s85pVtrFvi5+tX6pxC9974p3k0qbZc7QtnOGCGE6V9Ftl+QfIEjECtbsRkmznCQiPAwwohWEhwIInBnhkWsD4YDVxETaLfYYu6a7PgpTS0NjoAsfJUxNc38J07PrlbB2a90BhCUCTne37iKIRQhvwogaUkTglO41gkjG5yT312T4zxl+7nEaTJPbZrhAiYVriH4971RMApGwSigJQAAXjQKuVnwknMAAAAASUVORK5CYII=,83.68%,0,Jellow 是一个通过电话或电子邮件报告问题的平台。,其他,other,,,,
radaar,168241371024143246.jpg,RADAAR,拉达尔,https://rdar.li/pl/qaxzm8d,31，2千米,GB.25b153a.png,16.92%,1,RADAAR 是一个面向品牌、代理商和初创公司的综合社交媒体管理平台。,AI社交媒体助手,ai-social-media-assistant,AI 标签助手,ai-hashtag-assistant,通讯,newsletter
hello-history-ai-chatbot,168258842120836626.jpg,Hello History,你好历史,https://www.hellohistory.ai/,31，0千米赛,US.bd559c2.png,8.65%,4,一款使用 AI 技术与历史人物进行逼真对话的应用程序。,AI聊天机器人,ai-chatbot,大型语言模型 （LLM）,large-language-models-(llms),,
facemagic,168266732576737699.jpg,FaceMagic,FaceMagic的,https://www.facemagic.ai/,30，4 千米,US.bd559c2.png,12.50%,13,使用 FaceMagic 轻松创建换脸和换脸视频，这是一款使用 deepfake 技术的 AI 驱动的应用程序。,AI换脸生成器,ai-face-swap-generator,AI视频生成器,ai-video-generator,视频到视频,video-to-video
coinscreener,168258248262178354.jpg,CoinScreener - AI crypto trading signals & insights,CoinScreener - 人工智能加密交易信号和见解,https://www.coinscreener.ai/,30，0千米,US.bd559c2.png,5.49%,3,一个使用人工智能帮助交易者最大限度地发挥其在加密交易中的潜力的平台。,AI 交易机器人助手,ai-trading-bot-assistant,投资助理,investing-assistant,,
nops,168248217468272651.jpg,nOps,nOps的,https://www.nops.io/,29，7 千米赛,US.bd559c2.png,27.22%,2,nOps 是一个使用自动化将 AWS 成本降低 50% 的平台。,AI 监视器和报告生成器,ai-monitor-report-builder,AI产品描述生成器,ai-product-description-generator,AI 分析助手,ai-analytics-assistant
hints,168248742302523646.jpg,Sales AI | Sales Leaders | Hints AI,销售 AI |销售主管 |提示 AI,https://hints.so/,29，7 千米赛,US.bd559c2.png,11.02%,2,销售 AI 是一个 AI 驱动的平台，可帮助销售专业人员通过语音或文本更新 CRM。,店员,sales-assistant,AI CRM助手,ai-crm-assistant,AI聊天机器人,ai-chatbot
yaara-ai,168258210145790352.jpg,Yaara.ai,Yaara.ai,https://yaara.ai/?via=toolify,29，6千米赛,US.bd559c2.png,5.58%,4,Yaara.ai 是一种 AI 工具，可以使用 AI 编写高转化率的文案，从而更快地创建高质量的内容。,一般写作,general-writing,AI广告助手,advertising-assistant,写作助理,writing-assistants
60sec-site,16824949646702802.png,60sec.site,60sec.site,https://60sec.site/?via=afn7sqkinskdt7d9hqt1,28，2千米,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,5.39%,7,使用无代码网站建设者 60sec.site 在 60 秒内创建自定义登录页面。,AI登陆页面生成器,ai-landing-page-builder,AI 内容生成器,ai-content-generator,人工智能网站建设者,ai-website-builder
typedesk,168241878914192688.jpg,typedesk,打字台,https://www.typedesk.com/,26，0千米赛,US.bd559c2.png,6.64%,3,TypeDesk 是一款用于自动打字的通用应用程序，可提高跨平台的一致性。,AI产品描述生成器,ai-product-description-generator,AI回复助手,ai-reply-assistant,AI 响应生成器,ai-response-generator
wudpecker,168258544862535848.jpg,Wudpecker - Your AI Meeting Assistant,Wudpecker - 您的 AI 会议助手,https://wudpecker.io/,25，7 千米赛,US.bd559c2.png,42.63%,2,记录、转录和总结与 Wudpecker 的会议。,AI会议助手,ai-meeting-assistant,AI产品描述生成器,ai-product-description-generator,AI 生产力工具,ai-productivity-tools
boolv,16824905121233619.jpg,BOOLV,布尔夫,https://booltool.boolv.tech/?ref=toolify48,25，3 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAb1BMVEXeKQ/eJg7hOw3dIw/gMA3/3gDfKg7gMw3gLA7iPwzjRwvpawj/4gDdIA7gOA3tfwfzogX3tQPlUwvkTQvnWgrrdgjxlwX4uQL8zgH+2QD90wDrcgfwkAbvhwb0qAT6xAL7ygHoZAv4vwP1rAPnZAi5d1rFAAABAUlEQVRIx+zSy3KDMAwF0Ot3DAbbvCG8kvT/v7HMJNDpzoZNFz0brSSNNBd/0k1RXEDrcSLxS/O9h9fGV7EDpB4Z3rQd7xki8XTl+GA8IfKGKLkbUoYdga4SHdxLKS2G3qmt8s85pVtrFvi5+tX6pxC9974p3k0qbZc7QtnOGCGE6V9Ftl+QfIEjECtbsRkmznCQiPAwwohWEhwIInBnhkWsD4YDVxETaLfYYu6a7PgpTS0NjoAsfJUxNc38J07PrlbB2a90BhCUCTne37iKIRQhvwogaUkTglO41gkjG5yT312T4zxl+7nEaTJPbZrhAiYVriH4971RMApGwSigJQAAXjQKuVnwknMAAAAASUVORK5CYII=,39.91%,8,BOOLV是一个具有多种功能的网站。,AI 分析助手,ai-analytics-assistant,AI平面设计,ai-graphic-design,AI 内容生成器,ai-content-generator
kalendar-ai,16826726720582450.jpg,KalendarAI,卡伦达人工智能,https://www.kalendar.ai/,24，5 千米赛,US.bd559c2.png,72.71%,3,KalendarAI 是一个人工智能驱动的销售代理平台，可以自主预订会议和完成交易。,AI广告助手,advertising-assistant,AI聊天机器人,ai-chatbot,AI电子邮件营销,ai-email-marketing
color-pop-coloring-powered-by-ai,168259045760596528.jpg,Color Pop,颜色流行,https://colorpop.ai/,23，9 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAmVBMVEXULhP///8ANq3l5eXr6+vSJQnidGIFOa7dLgwANrGMMEddf8oAM6wMPrAAMKv8/P4IPLB+lNJRcsMtVbnt7/i/yumvveMfTbYLOq8BOK329/zh5/XR2u+Tp9iOoNdhfMgAJ6fi5fPM1ezn5+eVpdihsteGmtR4kNFyis5bgM5qg8tYecdBYr7kuLEPQ7Hjq6GuSVGPMUfZKwv0bDoiAAAArUlEQVRIx+3TxwrDMBBFUUspThk1y72n9/r/Hxe8l0GMF0lAZ39heDAeNfF3I0s9fTW2sunrl8TK+Jf67D6sT2o+pJeXIgVszxhL4rBJGZOY3g+UqkMRHdRZA6LPdCRIp1A+6n6AfU6IWF9b5H6QrIjIqxa7fxaIMg7LFNuzbazpMQo4speN5BQ0uqccuhX4H//fd/q5iTxZ9wuT13Nq5XHzZkbviSXPcRzHQfkAnrEVQlP5UY0AAAAASUVORK5CYII=,5.10%,13,Color Pop 是一款用于着色和与社区联系的应用程序。,AI 着色,ai-colorize,AI艺术生成器,ai-art-generator,AI广告助手,advertising-assistant
typed,1682487752948877.jpg,Typed,类型,https://typed.do/,23，7 千米赛,KR.76eded7.png,48.44%,3,“协作文档工具 Typed 可以连接分散的文档，优化团队合作，并提高研究和生产力。”,AI 文档助手,ai-documents-assistant,人工智能知识管理,ai-knowledge-management,AI 团队协作,ai-team-collaboration
slatebox-text-to-mindmaps-and-more,168249457871567995.png,Slatebox - Visualize Everything,Slatebox - 可视化一切,https://slatebox.com/,23，4 千米赛,US.bd559c2.png,6.15%,1,Slatebox 是一个 AI 驱动的平台，用于可视化协作和与其他工具的实时集成。,AI图表生成器,ai-diagram-generator,AI 团队协作,ai-team-collaboration,AI思维导图,ai-mind-mapping
multilings,168181248392495886.jpg,https://www.multilings.com,https://www.multilings.com,https://multilings.com/?via=v9y52gfc7v3j2lfbe2y3,22，3 千米,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAA81BMVEX/JQACGpmqIDMAGZ3///8GGpnsIRNRGnIAGJgFG5oBGZkBFZcNIp4AEJT+/v/w8PhwdsIuOanKyuecnNN2ecNhZrtJUbI3Qq0VKaEUJaAAE5bb3O/Z2e7BwuS7veG2tt6ws92eoNWWmNGSltCNks5+f8dvc8Flab1UXLc8Q6wlM6UaLKIaLKEHHpsCDJPm5vTk5PLg4fHS1Oyqrtypq9mpqdmnp9eEiMp5e8Vpa79eYrpaX7g/R68yPqokNqYjNaQQJp/5+fzs6vXX1+3U1ezT0+vMzemIi8yGhspMV7coO6gYJJ8PH5sNGJpNGXTFICb4JAdoMg9jAAABJUlEQVRIx+3UxXLDQAyA4bi1W+2uHTOFmQxhxjLD+z9Nx5Oe45HbQw7+75900IwyXEzC9VXmRP/vyR98QEmvwzhCknnfFBylIbmbLUvgKfdaau8rlQ+lxICiPTmIfm241OvmoC6JB4L13rNhW7Vp4WHWWttN4w2w+7f5flPmeT5beLotqgy7Hzi1qvFR2ZHZzQHSB7uX5pI/+kJrbnkBznuN/Gj+6/O1/uPCBZQHiXVb8tHfrzehBNj7O4pWvYm8XNaVd+CQXlzdjVfaQJaHk3ax2BEo0jumKrSni/LYqCuh3XEB6WmO7csla1btahWJoe8XtdN7jj4J7YYfabwX1ZxoGRJ1e8k8hWgGcADJ/w8F3P+5jIl8nvYXcX19Z9LS0tLSzq4f0k0fg4Jw2moAAAAASUVORK5CYII=,14.50%,11,Multilings 提供 AI 驱动的内容解决方案，以实现高效的写作和翻译。,翻译,translate,AI 抄袭检查器,ai-plagiarism-checker,写作助理,writing-assistants
pluginlab,168265044946390580.jpg,PluginLab,插件实验室,https://pluginlab.ai/,20，8 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAyVBMVEXSHzQAfjrTHjQAgjrRIDTIIzRYWDgAgzrDJjRsTDcAfTitMDUAgDpHYDhmTTi8KDQNg0Fcp3sFfzxCnGgAezX7/fvv9fGSxKYeik4UhUX0+PXi7ubN4tXB3s2z1sKnz7icxqw5l2EtkVkdiUsKgj8AhjrKITTV59y82shrsIdlrINMoXA0lF0kjlNDYzhkUDhqTjeNOjW7KDTDJzTc7OPG3s+11sKtzriKwKGGvZ14tZJ0tI8xk1smj1YfjFF7RDiaMjW7KTS/JjRUXSeaAAAA9klEQVRIx+3VyXKCQBSFYY0QzckEzRwiMolTNBozJ47v/1D2zipx0R5d8q0oqn6Gou6lVqlcxNUpyrmmz1uq5oVWyjera3WzlnbY306aDVXd17dyf39XPwbS4bnGw6NaDxjjdGmwPfL/36/Y9AXXIzA/Qi9lnx/BoOf+BLY8ZHqIUduJEpmTve+57wMDXC8ln07bsutkD8N8fuq8gO+HPTdO+T6n7r+HJOLfX0L27YZ/AeheWH2nbwFEv/8CXmaD7OUFRlHYsQTo+RPjYeyx8ycBebbwifkn9s+k21R1bP9tZ9MbVdO1Xl7gha6u0M77/9QqlYvYAerrIZZ3Q3abAAAAAElFTkSuQmCC,7.49%,0,PluginLab 是一个简化 ChatGPT 创作者插件启动的平台。,无代码&低代码,no-code-low-code,AI 开发人员工具,ai-developer-tools,AI API 设计,ai-api-design
idwise-identity-verification-ekyc-aml,168266887559569762.jpg,IDWise,IDWise的,https://idwise.com/,20，0千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAA5FBMVEUAZgD///8AZADl5eXr6+sVchX9/v3M4cwDZwMAXwAAYgAGZwYHaQcXcxeSvZIbdRuJuIl/sn9JkkkPbg/5/Pn1+fXz+PPs9Oze69610rWVv5UugS4mfCYRbxEBYQH7/fvU5dSqzKqGtoZzq3Nen149iz04hzgofigkfCQfeR/3+vfu9e7l8OXY6NjD28N3rXdppWllomVSmFJNlE1CjUIMbAzw9vDq8erq6urn5+fi5eLd5N3H3se/2b+31Lew0LClyKWYwZgndicPZw/i7eLK38rI3cidxJ2BtIF5rnlsp2xVmVW90HsCAAABt0lEQVRIx+2W2XaCMBCGk2kpARJ2RQTc912r3Vu37n3/9ylqD1KvAt7Yc/rf8YcvM5mcZILODnQnAEqis9vzuG7uk/LnOK4L8Z8/OR6O4oEIFjmCZ2a1QSA1384/mDKkjt/KO7V9dNqmAJCAby8zS02OSrHS65S1Zty8YBR7ZiFy5FXZHak6A06eTnLFV1+Ovq3pUxGX6oSXb7/hTnkWGaz2aGP7yQfO/JVJD2fyUfEVf6yKnav+u0a4eAgMjLMVCUWGtB6L+rDSULh40iyHvLHnEcwmuiZJhC9/pf6yi78XbTVpOM7JX+bwZv3x3wkA4ud7GNtz4YDg581caJS8Qlq+/hA6Tk1Je/6bi9Cx3aaUjgdruLG6RiAn5fcbEFq5Mf09AQDh4kHLb73+iMZrKK8bjPDw4Q6Utuaz6ksy/NAF7WMUABcPQTW7tTOi4cnSRoVW9bHs8eS/W4Fe3A1k+646/KyqbskRpwS47z+tEg11uk43g+3BlCa5f5lxjWNyVI9AEh5ZDTWa4WphCggS9h8U+F/6fDBw1ZonEEjR/4BYAmPMoghS9l/Y6o/2/5Pmj3t/Hvv+/QbtiSi55vmERgAAAABJRU5ErkJggg==,10.53%,4,IDWise 是一种基于 AI 的身份验证解决方案，可帮助企业验证客户身份。,AI产品描述生成器,ai-product-description-generator,,,,
mark-copy-ai,168266758303841345.jpg,Mark AI: Content that Matches Your Brand Voice,Mark AI：与您的品牌声音相匹配的内容,https://markcopy.ai/,19，4 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtBAMAAADrb658AAAAGFBMVEX///8AIJ/0KkL+9vd/jc4WMqf4fo30MUnLUNHNAAAAI0lEQVQ4y2MQhAFRBwYYYE5XggGFUQWjCkYVjCoYVTD4FQAAaEt346JPRcQAAAAASUVORK5CYII=,31.47%,2,Mark AI：创建个性化内容，吸引受众，推动增长。包括 SEO 功能。,AI 内容生成器,ai-content-generator,AI 广告创意助手,ai-ad-creative-assistant,AI产品描述生成器,ai-product-description-generator
voice-of-the-customer-by-pivony,168257975284744281.jpg,Pivony Voice of Customer Analytics Platform,Pivony 客户之声分析平台,https://pivony.com/,18，5 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAABEVBMVEXjIRb////jHxTjJBrlLCXjHhLjHxfiGw/nPjvjIhnjIRfhEQbmNCzkKSHkJiDiFgn//v7nODf/+fn+8fL609btbnLpSkvlLifkJR7+9fb96+374OP61dr5ztD3wcL1sLTxjJTtaWvsZmfrWVnnPj/jHRH/+/v74uT62Nv1rLDzpKTynKDxkJjxj5LwhY3tc3bsbG7pTlPoREXnPTblLC3jGQ7hEgz97vD75en73d/3wcb2vL32tLv1srf2tbTzp67yl5zylZXwjY7vg4fven7qWV7rXl3qVVfpSUXoRD7lMDDjIR/+9vf85uv50dH3xsz4ycf1s7HwiIjugIjvgoPudX3rYGPrYF7qV1LpUEzjIyTfLJ8tAAABsElEQVRIx+2VR3eCQBSFceiCEFQQe0Fi19iNLcYSW3pP/v8PyQyL5IgLSpIddznnfHfe3Pd4YJ48/bUAknuYInieJ1gduKIDzFWmNC5Vc1uCAo5xfFMv+AydDGZKgHSIC7kEYkPFVKk8TabkCHCGN6KQPg3P8z1OFKl1TSacGKg5hEcnLY407GiqpVD2cX8LFX+d7nR/0twLmJ/F7BVB1FHxSYY+PGbzEg4wGx5MHPKxZ850jJ9l8l2aFnALHF+hrt3uyCO+WJO2byurKCMZyAcfTNcDGsiFWHoYb6gWPH+BOn8pHmYa2WTTIXhesxwFfoKe/yiawsvE0LPOFZiqi/sx+DmU+3AoKrxup33Bqfn9up6NFyrpxDIALPJfo0LD0nH+4UVHem9a8Vi7CA36c85v4rNPEk3SLGs5f0ujAEU8NGClnd/e/DN3KIER8x0hoD7h/NteI7h2gwxSWo9GCNkVmgrlaPvkBkazy9qe43odeZaFoTky0IY+VEI8mRrdJ8avhNMFxjKNJHJAW2jBqMD5AlbbH3K1Un1ptgOkqw1OApWIEAJFgt/9fzx5+nd9ASSfJvJantjOAAAAAElFTkSuQmCC,5.44%,0,Pivony 通过客户分析之声改善客户体验。,AI产品描述生成器,ai-product-description-generator,AI 分析助手,ai-analytics-assistant,AI网站设计师,ai-website-designer
superflow-annotate-live-websites,168259209530259427.jpg,Superflow,超级流动,https://usesuperflow.com/,18，2 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAb1BMVEXeKQ/eJg7hOw3dIw/gMA3/3gDfKg7gMw3gLA7iPwzjRwvpawj/4gDdIA7gOA3tfwfzogX3tQPlUwvkTQvnWgrrdgjxlwX4uQL8zgH+2QD90wDrcgfwkAbvhwb0qAT6xAL7ygHoZAv4vwP1rAPnZAi5d1rFAAABAUlEQVRIx+zSy3KDMAwF0Ot3DAbbvCG8kvT/v7HMJNDpzoZNFz0brSSNNBd/0k1RXEDrcSLxS/O9h9fGV7EDpB4Z3rQd7xki8XTl+GA8IfKGKLkbUoYdga4SHdxLKS2G3qmt8s85pVtrFvi5+tX6pxC9974p3k0qbZc7QtnOGCGE6V9Ftl+QfIEjECtbsRkmznCQiPAwwohWEhwIInBnhkWsD4YDVxETaLfYYu6a7PgpTS0NjoAsfJUxNc38J07PrlbB2a90BhCUCTne37iKIRQhvwogaUkTglO41gkjG5yT312T4zxl+7nEaTJPbZrhAiYVriH4971RMApGwSigJQAAXjQKuVnwknMAAAAASUVORK5CYII=,7.04%,1,Superflow 是一种注释工具，可简化网站反馈和协作。,AI 团队协作,ai-team-collaboration,AI产品描述生成器,ai-product-description-generator,AI网站设计师,ai-website-designer
usechatgpt-ai,168611853187461170.jpg,UseChatGPT.AI,UseChatGPT.AI,https://www.usechatgpt.ai/,18，0千米赛,US.bd559c2.png,22.52%,5,一个允许用户一键使用 AI 功能的网站。,AI回复助手,ai-reply-assistant,AI 响应生成器,ai-response-generator,,
hasty,168249107498839876.png,cloudfactory.com,cloudfactory.com,https://hasty.ai/,17，9 千米赛,KE.d47a75b.png,55.95%,3,CloudFactory 提供 Hasty，这是一个视觉 AI 平台，无需 MLops 技能即可轻松从原始数据过渡到生产就绪模型。,AI图像识别,ai-image-recognition,AI产品描述生成器,ai-product-description-generator,AI 工具目录,ai-tools-directory
tracardi,16825867874885103.jpg,Tracardi,特拉卡迪,https://www.tracardi.com/,17，8 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAbFBMVEXOHSb80RfNGSb90xb91BbPICX4vxjQIyXYRiL5xRfSKyTVNyPUMCPYQiLkch7RJyXdWCDcUSDmeB3zrxn2txjXPCLfXh/nfR3yqBr4wRj6yxfaSyHqjBztlxvskhv91hbwohrjax7vnBrohRzl8A+BAAABJElEQVRIx+2Ty46EIBREvXKRRsAHvt+28///OKG7dUxmI7CZTDw7SCpVhWVw85+hjHrpxSBDH/tMKw99GOu1Zh56MfHGowDN22WrPOIn0VJkzD3+DMQUcI+PQKbKUh/upElEAIuMHjdX5LEaHi9UtgEA4WOu3hdDlV4IXTUl7yJD14Oh/5y64imDC0hdIhIDvCGGBYo6DS7B8rU32jPIZxVcpvriCCcIRokMLGD1CuTHvJ8G22//GPnRv9TCenusLnG3X5XT9smuLzLmsv0D3sShy/aB4GJKkEnY6k188+66BXQpIEcAjLRI1ciRcB1b6od2gfY1WPksEWdhWT/p+lHRz5w3KDI7PZvLpzz/kg21shdJfn6xtE5SO/+Y/jrf3Pw5vgGlww98bT1qDwAAAABJRU5ErkJggg==,6.40%,2,Tracardi 是一个开源平台，通过自动化提高客户参与度和销售。,AI 分析助手,ai-analytics-assistant,AI CRM助手,ai-crm-assistant,AI 潜在客户生成,ai-lead-generation
bito-ai-bring-chatgpt-to-your-ide-for-devs,168249087915610547.png,Bito AI,比托人工智能,https://bito.co/,17，6 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAb1BMVEXeKQ/eJg7hOw3dIw/gMA3/3gDfKg7gMw3gLA7iPwzjRwvpawj/4gDdIA7gOA3tfwfzogX3tQPlUwvkTQvnWgrrdgjxlwX4uQL8zgH+2QD90wDrcgfwkAbvhwb0qAT6xAL7ygHoZAv4vwP1rAPnZAi5d1rFAAABAUlEQVRIx+zSy3KDMAwF0Ot3DAbbvCG8kvT/v7HMJNDpzoZNFz0brSSNNBd/0k1RXEDrcSLxS/O9h9fGV7EDpB4Z3rQd7xki8XTl+GA8IfKGKLkbUoYdga4SHdxLKS2G3qmt8s85pVtrFvi5+tX6pxC9974p3k0qbZc7QtnOGCGE6V9Ftl+QfIEjECtbsRkmznCQiPAwwohWEhwIInBnhkWsD4YDVxETaLfYYu6a7PgpTS0NjoAsfJUxNc38J07PrlbB2a90BhCUCTne37iKIRQhvwogaUkTglO41gkjG5yT312T4zxl+7nEaTJPbZrhAiYVriH4971RMApGwSigJQAAXjQKuVnwknMAAAAASUVORK5CYII=,18.96%,4,Bito AI 是一款 AI 虚拟助手，可增强开发人员的编码体验。,AI 代码助手,ai-code-assistant,代码说明,ai-code-explanation,AI代码生成器,ai-code-generator
ai-art-weekly,168266966773017965.jpg,AI Art Weekly,AI艺术周刊,https://aiartweekly.com/,17，2 千米赛,US.bd559c2.png,9.16%,10,通过 AI Art Weekly 获取最新的 AI 艺术新闻、采访和资源。,通讯,newsletter,AI 工具目录,ai-tools-directory,AI艺术生成器,ai-art-generator
clickmajic-ai,168267063991641211.jpg,Clickmajic,咔嚓咔嚓,https://clickmajic.com/,16，7 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAA5FBMVEUAZgD///8AZADl5eXr6+sVchX9/v3M4cwDZwMAXwAAYgAGZwYHaQcXcxeSvZIbdRuJuIl/sn9JkkkPbg/5/Pn1+fXz+PPs9Oze69610rWVv5UugS4mfCYRbxEBYQH7/fvU5dSqzKqGtoZzq3Nen149iz04hzgofigkfCQfeR/3+vfu9e7l8OXY6NjD28N3rXdppWllomVSmFJNlE1CjUIMbAzw9vDq8erq6urn5+fi5eLd5N3H3se/2b+31Lew0LClyKWYwZgndicPZw/i7eLK38rI3cidxJ2BtIF5rnlsp2xVmVW90HsCAAABt0lEQVRIx+2W2XaCMBCGk2kpARJ2RQTc912r3Vu37n3/9ylqD1KvAt7Yc/rf8YcvM5mcZILODnQnAEqis9vzuG7uk/LnOK4L8Z8/OR6O4oEIFjmCZ2a1QSA1384/mDKkjt/KO7V9dNqmAJCAby8zS02OSrHS65S1Zty8YBR7ZiFy5FXZHak6A06eTnLFV1+Ovq3pUxGX6oSXb7/hTnkWGaz2aGP7yQfO/JVJD2fyUfEVf6yKnav+u0a4eAgMjLMVCUWGtB6L+rDSULh40iyHvLHnEcwmuiZJhC9/pf6yi78XbTVpOM7JX+bwZv3x3wkA4ud7GNtz4YDg581caJS8Qlq+/hA6Tk1Je/6bi9Cx3aaUjgdruLG6RiAn5fcbEFq5Mf09AQDh4kHLb73+iMZrKK8bjPDw4Q6Utuaz6ksy/NAF7WMUABcPQTW7tTOi4cnSRoVW9bHs8eS/W4Fe3A1k+646/KyqbskRpwS47z+tEg11uk43g+3BlCa5f5lxjWNyVI9AEh5ZDTWa4WphCggS9h8U+F/6fDBw1ZonEEjR/4BYAmPMoghS9l/Y6o/2/5Pmj3t/Hvv+/QbtiSi55vmERgAAAABJRU5ErkJggg==,7.06%,5,使用 Clickmajic 自动删除图像背景。,AI背景去除器,ai-background-remover,AI广告助手,advertising-assistant,,
people-for-ai,16826695435984404.jpg,https://peoplefor.ai/,https://peoplefor.ai/,https://peopleforai.com/,16，3 千米赛,data:image/png;base64，iVBORw0KGgoAAAANSUhEUgAAAD8AAAAtCAMAAAAun0N9AAAAflBMVEUAhT/jGyP970L+8EIWjkD/9EKEvkT640PsazDkIyT/8ULv6kHf40EAgj/67kLr6EEJhz8AhD/27UHn5kHh5EG10UFcq0BAnz/D10FpsUBXqUDR3UGfx0GZxUCTw0CMv0BHoT/a4UGqzEFMpEBjrj8umD8fkT/K2UB+ukAvmEDplh4yAAAA1UlEQVRIx+3UyW7EIAwG4JQ/04U9ECB7Mmvb93/BIvU4VSWI5jAS/8W+fAfbkqs/Ur8eyF3w9v7xcp/iiy/+UR5EEuzx6sh2eMhuHvd4tlycRI4HKKUH3l9XRWOQ6qXinLcuaN+1sWGp3oyrH4ZQN7ezHy4TlzTNg502LURTNULUvjNI3R+onYKOvh4co0jfP2C/6qYS14kh637gfZxA3FaV5SG7TYf+W/tjnldL6D+tO2/OIMe389wSKsflpHI8MZbR6AizJssDkf3WZ/0/xRdf/H/+B8QFGwbTCxqQAAAAAElFTkSuQmCC,6.14%,4,People for AI 使用经验丰富的贴标员和高级工具提供高质量的数据标注服务。,其他,other,,,,
